date,instrument,open,high,low,close,volume,amount
2020-08-21,600789.SH,26.797341332435607,27.048304986953735,26.65791707992554,26.797341332435607,10161228,97839760.0
2020-08-24,000518.SZ,44.98420755386353,45.067977027893065,43.64389596939087,44.06274333953857,24957456,131383910.0
2020-08-24,600789.SH,26.76945648193359,26.88099588394165,26.267529172897337,26.379068574905396,17061130,161486949.0
2020-08-25,000518.SZ,44.397821235656735,44.565360183715825,42.806201229095464,42.97374017715454,31600120,163903628.0
2020-08-25,600789.SH,26.406953425407412,26.434838275909424,25.570407910346983,25.654062461853027,26588824,246632861.0
2020-08-26,000518.SZ,42.97374017715454,44.23028228759766,42.38735385894775,43.47635702133179,33011019,170787844.0
2020-08-26,600789.SH,25.570407910346983,25.793486714363098,25.068480601310732,25.2079048538208,18310264,166866548.0
2020-08-27,000518.SZ,43.14127912521363,43.308818073272704,41.968506488800045,42.889970703125,26952949,137006009.0
2020-08-27,600789.SH,25.124250302314756,25.291559405326844,24.845401797294617,25.235789704322816,13007630,117037634.0
2020-08-28,000518.SZ,42.806201229095464,43.97897386550903,42.55489280700684,43.81143491744996,24820832,128545974.0
2020-08-28,600789.SH,25.096365451812744,25.54252305984497,25.096365451812744,25.51463820934296,12211657,111323933.0
2020-08-31,000518.SZ,43.895204391479496,44.06274333953857,43.39258754730224,43.39258754730224,22763481,118865336.0
2020-08-31,600789.SH,25.73771701335907,26.379068574905396,25.73771701335907,25.93291096687317,22144008,207251013.0
2020-09-01,000518.SZ,43.39258754730224,43.47635702133179,42.4711233329773,42.806201229095464,20983724,107023596.0
2020-09-01,600789.SH,26.072335219383238,26.072335219383238,25.765601863861086,25.988680667877198,10747836,99754010.0
2020-07-17,000518.SZ,36.3559517288208,37.44495489120483,36.3559517288208,37.109876995086665,24230701,107121730.0
2020-07-16,600789.SH,27.80052360534668,28.0782511138916,25.800885543823238,26.356340560913086,55056463,536094947.00000006
2020-07-20,000518.SZ,37.36118541717529,38.53395805358886,37.109876995086665,38.28264963150025,27722631,125255142.0
2020-07-17,600789.SH,26.384113311767578,26.911795578002927,25.995294799804686,26.856250076293946,29993299,286786188.0
2020-07-20,600789.SH,27.106204833984375,27.744978103637695,26.800704574584962,27.744978103637695,37997409,373215892.0
2020-07-21,000518.SZ,38.28264963150025,38.78526647567749,37.86380226135253,38.53395805358886,29427011,134657068.0
2020-07-21,600789.SH,27.772750854492188,28.050478363037108,27.30061408996582,27.744978103637695,33346199,332388152.0
2020-07-22,000518.SZ,38.366419105529786,38.70149700164795,37.86380226135253,38.03134120941162,28656290,130778739.0
2020-07-22,600789.SH,27.772750854492188,28.022705612182616,27.467250595092775,27.633887100219724,30985992,309401667.0
2020-07-23,000518.SZ,37.947571735382084,40.209347534179685,37.109876995086665,40.209347534179685,66489820,308558049.0
2020-07-23,600789.SH,27.327153491973878,28.69351116657257,26.76945648193359,28.498317213058474,53933854,539062894.0
2020-07-24,000518.SZ,39.95803911209106,40.04180858612061,37.61249383926392,37.947571735382084,47233401,219203388.0
2020-07-24,600789.SH,28.02427475452423,28.303123259544375,26.76945648193359,26.908880734443667,40044840,396413496.0
2020-07-27,000518.SZ,37.947571735382084,40.209347534179685,37.86380226135253,39.706730690002445,53764178,250814995.0
2020-07-27,600789.SH,27.159844388961794,28.247353558540347,26.630032229423524,27.829080801010132,32964190,323915541.0
2020-07-28,000518.SZ,39.87426963806152,40.71196437835694,39.036574897766116,40.209347534179685,49834604,236625082.0
2020-07-29,000518.SZ,39.79050016403198,44.23028228759766,39.539191741943355,44.23028228759766,82104053,415842046.0
2020-07-28,600789.SH,27.578117146492005,28.331008110046387,27.49446259498596,28.303123259544375,43479729,436660206.0
2020-09-24,600789.SH,25.960795817375185,26.267529172897337,25.43098365783691,25.486753358840943,20996526,193651066.0
2020-09-25,000518.SZ,41.13081174850464,43.14127912521363,40.71196437835694,42.05227596282958,32805447,164985504.0
2020-09-25,600789.SH,25.598292760849,26.490607976913452,25.51463820934296,26.35118372440338,36886202,345460483.0
2020-09-28,000518.SZ,41.968506488800045,42.05227596282958,40.12557806015015,40.29311700820922,21188475,103290992.0
2020-09-28,600789.SH,26.35118372440338,26.434838275909424,25.51463820934296,25.598292760849,21476779,198439014.0
2020-09-29,000518.SZ,40.209347534179685,40.62819490432739,39.12034437179565,39.79050016403198,15441281,73276679.0
2020-09-29,600789.SH,25.62617761135101,25.765601863861086,25.124250302314756,25.486753358840943,15063461,137594764.0
2020-09-30,000518.SZ,39.79050016403198,40.209347534179685,39.12034437179565,39.45542226791382,10582432,50105443.0
2020-09-30,600789.SH,25.51463820934296,25.877141265869138,25.375213956832884,25.62617761135101,12505204,114942073.0
2020-10-09,000518.SZ,39.87426963806152,41.298350696563716,39.79050016403198,41.13081174850464,20870172,101633026.0
2020-10-09,600789.SH,25.905026116371154,26.323298873901365,25.82137156486511,26.211759471893313,21509492,201345922.0
2020-10-12,000518.SZ,41.465889644622806,42.72243175506591,41.38212017059327,42.72243175506591,31826948,160067345.0
2020-10-12,600789.SH,26.630032229423524,27.773311100006104,26.211759471893313,27.466577744483946,52066225,501693786.0
2020-10-13,000518.SZ,42.638662281036375,43.308818073272704,42.05227596282958,42.638662281036375,31166554,159244705.0
2020-10-13,600789.SH,27.07618983745575,27.68965654850006,27.048304986953735,27.243498940467834,41853689,410612788.0
2020-10-14,000518.SZ,42.806201229095464,44.98420755386353,42.30358438491821,43.895204391479496,64958556,339644787.0
2020-11-18,000518.SZ,39.036574897766116,39.28788331985474,38.95280542373658,39.12034437179565,7277825,33945514.0
2020-11-17,600789.SH,25.180020003318784,25.180020003318784,24.845401797294617,24.956941199302673,9759652,87223409.0
2020-11-19,000518.SZ,38.95280542373658,39.036574897766116,38.61772752761841,38.95280542373658,7657941,35493533.0
2020-11-18,600789.SH,24.929056348800657,25.068480601310732,24.901171498298645,24.98482604980469,7190229,64452867.0
2020-11-20,000518.SZ,38.869035949707026,39.036574897766116,38.61772752761841,39.036574897766116,7427500,34383201.0
2020-11-19,600789.SH,25.012710900306704,25.152135152816772,24.845401797294617,25.096365451812744,7694618,69102890.0
2020-11-23,000518.SZ,39.12034437179565,40.29311700820922,38.95280542373658,39.95803911209106,20728587,98166505.0
2020-11-20,600789.SH,25.068480601310732,25.375213956832884,25.012710900306704,25.34732910633087,12821413,116174377.0
2020-11-24,000518.SZ,39.706730690002445,39.706730690002445,39.37165279388428,39.62296121597291,10074000,47543417.0
2020-11-23,600789.SH,25.54252305984497,26.630032229423524,25.4030988073349,26.211759471893313,37045534,346024792.0
2020-11-25,000518.SZ,39.706730690002445,39.706730690002445,38.95280542373658,38.95280542373658,10567701,49519766.0
2020-11-24,600789.SH,25.960795817375185,26.100220069885253,25.73771701335907,25.960795817375185,17958319,166762675.0
2020-11-26,000518.SZ,39.036574897766116,39.12034437179565,38.869035949707026,38.95280542373658,5973330,27789269.0
2020-11-25,600789.SH,25.849256415367126,25.877141265869138,25.4030988073349,25.4030988073349,19140230,175689936.0
2020-11-27,000518.SZ,38.869035949707026,39.12034437179565,38.70149700164795,38.95280542373658,6513613,30198105.0
2020-11-26,600789.SH,25.291559405326844,25.375213956832884,25.040595750808716,25.152135152816772,11005446,99294755.0
2020-12-22,000518.SZ,42.4711233329773,46.07321071624756,42.38735385894775,45.31928544998169,113086171,603880567.0
2020-12-21,600789.SH,24.845401797294617,26.072335219383238,24.67809269428253,25.570407910346983,26561258,242131047.0
2020-12-23,000518.SZ,44.3140517616272,45.48682439804077,43.64389596939087,44.7328991317749,58576651,310783823.0
2020-12-22,600789.SH,25.4030988073349,27.88485050201416,25.31944425582886,27.02042013645172,84676646,806372324.0
2020-12-24,000518.SZ,44.397821235656735,44.48159070968627,42.38735385894775,42.889970703125,49602992,255169271.0
2020-12-23,600789.SH,26.46272312641144,26.630032229423524,26.016565518379213,26.35118372440338,43750921,412273458.0
2020-12-25,000518.SZ,42.72243175506591,43.895204391479496,42.21981491088867,43.39258754730224,40682509,210156368.0
2020-12-24,600789.SH,26.35118372440338,26.602147378921508,25.681947312355042,25.681947312355042,27799366,258977921.0
2020-12-28,000518.SZ,43.64389596939087,45.1517465019226,42.806201229095464,44.7328991317749,55134638,291380899.0
2020-12-25,600789.SH,25.654062461853027,26.35118372440338,25.54252305984497,26.100220069885253,25192052,235213130.0
2020-12-29,000518.SZ,44.14651281356811,44.14651281356811,42.55489280700684,42.55489280700684,39322747,202582027.0
2020-12-28,600789.SH,26.100220069885253,26.93676558494568,25.849256415367126,26.574262528419492,39882386,380076082.0
2020-12-30,000518.SZ,42.638662281036375,43.05750965118408,42.05227596282958,42.4711233329773,24617947,125335162.0
2020-12-29,600789.SH,26.239644322395325,26.267529172897337,25.709832162857058,25.82137156486511,24364401,226109156.0
2020-12-31,000518.SZ,41.71719806671143,43.47635702133179,41.71719806671143,42.889970703125,30648752,155792752.0
2020-12-30,600789.SH,25.709832162857058,25.93291096687317,25.45886850833893,25.82137156486511,17998517,165937954.0
2020-09-02,000518.SZ,43.14127912521363,43.14127912521363,42.38735385894775,42.55489280700684,19413015,98864635.0
2020-09-02,600789.SH,26.100220069885253,26.239644322395325,25.793486714363098,26.183874621391297,13685741,127817055.0
2020-09-03,000518.SZ,42.4711233329773,43.81143491744996,42.21981491088867,42.97374017715454,27875839,143312928.0
2020-09-03,600789.SH,25.960795817375185,26.406953425407412,25.93291096687317,26.072335219383238,18064337,169689178.0
2020-09-04,000518.SZ,42.30358438491821,42.38735385894775,41.54965911865234,42.30358438491821,22275019,111683002.0
2020-09-07,000518.SZ,42.21981491088867,42.72243175506591,41.63342859268188,41.80096754074097,20052242,101023309.0
2020-09-04,600789.SH,25.654062461853027,25.654062461853027,25.235789704322816,25.54252305984497,13551805,123722834.0
2020-09-08,000518.SZ,41.88473701477051,42.05227596282958,40.62819490432739,41.21458122253418,26966302,132265719.00000001
2020-09-07,600789.SH,25.598292760849,25.73771701335907,25.068480601310732,25.152135152816772,15067030,137091633.0
2020-09-09,000518.SZ,40.71196437835694,41.0470422744751,39.62296121597291,39.79050016403198,25354600,121993721.0
2020-09-08,600789.SH,25.124250302314756,25.34732910633087,24.929056348800657,25.31944425582886,10717591,96789018.0
2020-09-10,000518.SZ,40.12557806015015,40.376886482238774,38.869035949707026,38.869035949707026,19381800,91817419.0
2020-09-09,600789.SH,25.124250302314756,25.180020003318784,24.733862395286558,24.761747245788577,15129970,135216045.0
2020-09-11,000518.SZ,38.61772752761841,39.706730690002445,38.450188579559324,39.706730690002445,15183936,71151950.0
2020-09-10,600789.SH,24.98482604980469,25.040595750808716,24.287704787254334,24.31558963775635,11713166,103611910.0
2020-09-14,000518.SZ,39.79050016403198,40.29311700820922,39.37165279388428,39.706730690002445,13977337,66457089.00000001
2020-09-11,600789.SH,24.25981993675232,24.78963209629059,24.092510833740235,24.705977544784545,9968149,87471280.0
2020-10-14,600789.SH,27.271383790969846,27.996389904022216,27.07618983745575,27.550232295989993,46025273,455721805.0
2020-10-15,000518.SZ,43.56012649536133,43.64389596939087,42.30358438491821,42.38735385894775,32826294,167137359.0
2020-10-15,600789.SH,27.41080804347992,27.522347445487974,26.797341332435607,26.88099588394165,26459056,256737337.0
2020-10-16,000518.SZ,42.55489280700684,42.97374017715454,41.80096754074097,42.889970703125,25240272,128099088.0
2020-10-16,600789.SH,26.992535285949707,27.829080801010132,26.76945648193359,27.829080801010132,44177564,434740843.0
2020-10-19,000518.SZ,42.889970703125,42.889970703125,41.968506488800045,42.136045436859135,19167044,96669119.0
2020-10-19,600789.SH,27.829080801010132,27.912735352516172,27.104074687957766,27.159844388961794,28672827,281776216.0
2020-10-20,000518.SZ,41.88473701477051,42.638662281036375,41.38212017059327,42.638662281036375,14003245,70500902.0
2020-10-20,600789.SH,26.88099588394165,27.159844388961794,26.713686780929567,27.159844388961794,16212214,156598007.0
2020-10-21,000518.SZ,42.4711233329773,43.39258754730224,42.30358438491821,42.806201229095464,21058701,107843577.0
2020-10-21,600789.SH,27.048304986953735,27.550232295989993,26.76945648193359,26.82522618293762,18590172,181169403.0
2020-10-22,000518.SZ,42.55489280700684,42.55489280700684,41.63342859268188,42.05227596282958,14427869,72249017.0
2020-10-23,000518.SZ,41.88473701477051,42.38735385894775,40.54442543029785,40.879503326416014,17347328,85828127.0
2020-10-22,600789.SH,26.713686780929567,26.713686780929567,25.905026116371154,26.128104920387266,19778588,185769673.0
2020-10-26,000518.SZ,40.879503326416014,41.54965911865234,40.71196437835694,40.96327280044555,9736011,47836220.0
2020-10-23,600789.SH,26.183874621391297,26.35118372440338,25.43098365783691,25.598292760849,18965013,175482302.0
2020-11-30,000518.SZ,38.95280542373658,39.37165279388428,38.61772752761841,38.95280542373658,8205800,38195798.0
2020-11-27,600789.SH,25.152135152816772,25.291559405326844,25.068480601310732,25.291559405326844,8113195,73348188.0
2020-12-01,000518.SZ,38.95280542373658,39.37165279388428,38.78526647567749,39.37165279388428,10883275,50975139.0
2020-11-30,600789.SH,25.26367455482483,25.43098365783691,25.124250302314756,25.152135152816772,10621950,96164197.0
2020-12-02,000518.SZ,39.45542226791382,39.539191741943355,39.036574897766116,39.28788331985474,9881751,46237151.0
2020-12-01,600789.SH,25.152135152816772,25.34732910633087,25.124250302314756,25.31944425582886,9797982,88782686.0
2020-12-03,000518.SZ,39.28788331985474,40.54442543029785,39.036574897766116,40.54442543029785,30384108,145024755.0
2020-12-02,600789.SH,25.291559405326844,25.34732910633087,25.152135152816772,25.235789704322816,9142010,82655426.0
2020-12-04,000518.SZ,40.54442543029785,40.54442543029785,39.706730690002445,40.04180858612061,16347729,77949486.0
2020-12-03,600789.SH,25.235789704322816,25.62617761135101,25.096365451812744,25.54252305984497,19081705,174100879.0
2020-12-07,000518.SZ,40.04180858612061,40.04180858612061,39.20411384582519,39.37165279388428,12676958,59776635.0
2020-12-04,600789.SH,25.570407910346983,25.598292760849,25.291559405326844,25.43098365783691,10039995,91458179.0
2020-12-08,000518.SZ,39.12034437179565,39.37165279388428,39.036574897766116,39.12034437179565,6746000,31552513.0
2020-12-07,600789.SH,25.31944425582886,25.43098365783691,25.180020003318784,25.2079048538208,8012090,72541669.0
2020-12-09,000518.SZ,39.20411384582519,39.706730690002445,39.036574897766116,39.20411384582519,9558900,44820405.0
2020-12-08,600789.SH,25.124250302314756,25.291559405326844,25.124250302314756,25.180020003318784,6944990,62761587.0
2020-12-31,600789.SH,25.654062461853027,26.490607976913452,25.598292760849,26.128104920387266,25284345,236334364.0
2020-10-27,000518.SZ,40.62819490432739,41.13081174850464,40.12557806015015,40.376886482238774,11140081,53946401.0
2020-10-26,600789.SH,25.765601863861086,26.267529172897337,25.654062461853027,25.93291096687317,14186303,132039741.00000001
2020-10-28,000518.SZ,40.209347534179685,40.376886482238774,39.12034437179565,39.62296121597291,15028001,70851127.0
2020-10-27,600789.SH,25.709832162857058,26.211759471893313,25.681947312355042,25.93291096687317,10743698,100044225.0
2020-10-29,000518.SZ,39.20411384582519,40.54442543029785,38.78526647567749,40.209347534179685,13497573,64606964.0
2020-10-28,600789.SH,26.016565518379213,26.016565518379213,25.45886850833893,25.877141265869138,11461690,105621986.0
2020-10-30,000518.SZ,40.12557806015015,40.29311700820922,38.95280542373658,38.95280542373658,13768250,64759227.0
2020-10-29,600789.SH,25.765601863861086,26.490607976913452,25.598292760849,26.267529172897337,18966507,178305570.0
2020-11-02,000518.SZ,38.95280542373658,39.45542226791382,38.03134120941162,38.53395805358886,12081893,55598210.0
2020-10-30,600789.SH,26.072335219383238,26.211759471893313,25.486753358840943,25.570407910346983,15806101,146247738.0
2020-11-03,000518.SZ,38.53395805358886,39.28788331985474,38.366419105529786,39.20411384582519,9370873,43682392.0
2020-11-02,600789.SH,25.34732910633087,25.54252305984497,24.761747245788577,24.87328664779663,17569342,157493542.0
2020-11-04,000518.SZ,39.20411384582519,39.62296121597291,38.70149700164795,38.95280542373658,8311710,38794442.0
2020-11-03,600789.SH,25.012710900306704,25.31944425582886,24.761747245788577,25.31944425582886,10445153,94215722.0
2020-11-05,000518.SZ,39.28788331985474,39.539191741943355,39.036574897766116,39.45542226791382,10187590,47795963.0
2020-11-04,600789.SH,25.31944425582886,25.43098365783691,24.901171498298645,25.124250302314756,8953086,80682824.0
2020-12-10,000518.SZ,39.20411384582519,39.20411384582519,38.70149700164795,38.95280542373658,7555800,35133469.0
2020-12-09,600789.SH,25.2079048538208,25.26367455482483,24.733862395286558,24.761747245788577,13591437,121490135.0
2020-12-11,000518.SZ,38.95280542373658,40.46065595626831,37.86380226135253,39.87426963806152,32443590,152402534.0
2020-12-10,600789.SH,24.733862395286558,25.012710900306704,24.53866844177246,24.845401797294617,6938502,61768640.0
2020-12-14,000518.SZ,39.79050016403198,40.12557806015015,39.20411384582519,39.706730690002445,12227508,57934053.0
2020-12-11,600789.SH,24.817516946792605,24.845401797294617,24.287704787254334,24.566553292274477,10383305,91277783.0
2020-12-15,000518.SZ,39.37165279388428,40.54442543029785,39.37165279388428,40.209347534179685,19699056,94425860.0
2020-12-14,600789.SH,24.705977544784545,24.705977544784545,24.287704787254334,24.622322993278505,6126010,53946413.0
2020-12-16,000518.SZ,40.29311700820922,40.29311700820922,39.37165279388428,39.95803911209106,13395510,63354580.0
2020-12-15,600789.SH,24.622322993278505,24.98482604980469,24.53866844177246,24.956941199302673,10895996,97290299.0
2020-12-17,000518.SZ,40.46065595626831,43.97897386550903,40.46065595626831,43.97897386550903,38278670,199553931.0
2020-12-16,600789.SH,24.845401797294617,24.956941199302673,24.31558963775635,24.566553292274477,9436537,83147341.0
2020-12-18,000518.SZ,46.324519138336186,46.324519138336186,42.21981491088867,42.55489280700684,105060893,553212353.0
2020-12-17,600789.SH,24.510783591270446,25.291559405326844,24.427129039764402,25.096365451812744,18744816,168840133.0
2020-12-21,000518.SZ,41.465889644622806,43.56012649536133,40.62819490432739,43.14127912521363,58422780,292811799.0
2020-12-18,600789.SH,24.956941199302673,24.956941199302673,24.705977544784545,24.845401797294617,10643415,94725639.0
